GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,B25075_026E,B25075_026M,B25075_027E,B25075_027M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $49,999","Margin of Error!!Total!!$40,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $69,999","Margin of Error!!Total!!$60,000 to $69,999","Estimate!!Total!!$70,000 to $79,999","Margin of Error!!Total!!$70,000 to $79,999","Estimate!!Total!!$80,000 to $89,999","Margin of Error!!Total!!$80,000 to $89,999","Estimate!!Total!!$90,000 to $99,999","Margin of Error!!Total!!$90,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $174,999","Margin of Error!!Total!!$150,000 to $174,999","Estimate!!Total!!$175,000 to $199,999","Margin of Error!!Total!!$175,000 to $199,999","Estimate!!Total!!$200,000 to $249,999","Margin of Error!!Total!!$200,000 to $249,999","Estimate!!Total!!$250,000 to $299,999","Margin of Error!!Total!!$250,000 to $299,999","Estimate!!Total!!$300,000 to $399,999","Margin of Error!!Total!!$300,000 to $399,999","Estimate!!Total!!$400,000 to $499,999","Margin of Error!!Total!!$400,000 to $499,999","Estimate!!Total!!$500,000 to $749,999","Margin of Error!!Total!!$500,000 to $749,999","Estimate!!Total!!$750,000 to $999,999","Margin of Error!!Total!!$750,000 to $999,999","Estimate!!Total!!$1,000,000 to $1,499,999","Margin of Error!!Total!!$1,000,000 to $1,499,999","Estimate!!Total!!$1,500,000 to $1,999,999","Margin of Error!!Total!!$1,500,000 to $1,999,999","Estimate!!Total!!$2,000,000 or more","Margin of Error!!Total!!$2,000,000 or more"
1500000US370630020192,"Block Group 2, Census Tract 20.19, Durham County, North Carolina",480,138,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,36,31,41,107,72,16,28,17,27,87,77,77,71,40,46,46,40,0,12,0,12,0,12,21,30
1500000US370630020193,"Block Group 3, Census Tract 20.19, Durham County, North Carolina",727,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,41,47,60,44,38,50,172,118,341,106,60,43,0,12,0,12,0,12,0,12,0,12
1500000US370630020201,"Block Group 1, Census Tract 20.20, Durham County, North Carolina",665,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,14,22,32,35,54,53,163,107,311,99,75,70,0,12,0,12,0,12,0,12,0,12
1500000US370630020202,"Block Group 2, Census Tract 20.20, Durham County, North Carolina",1611,171,27,32,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,76,0,12,142,77,320,108,527,147,342,122,165,78,16,27,0,12,0,12,0,12
1500000US370630020211,"Block Group 1, Census Tract 20.21, Durham County, North Carolina",436,133,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,20,31,0,12,0,12,109,84,0,12,36,43,0,12,0,12,242,92,12,20,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020212,"Block Group 2, Census Tract 20.21, Durham County, North Carolina",325,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,50,33,39,129,77,109,91,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020221,"Block Group 1, Census Tract 20.22, Durham County, North Carolina",210,63,12,21,0,12,14,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,34,44,87,47,31,28,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020222,"Block Group 2, Census Tract 20.22, Durham County, North Carolina",652,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,43,0,12,49,45,100,69,246,99,113,64,98,72,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020231,"Block Group 1, Census Tract 20.23, Durham County, North Carolina",230,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,33,11,19,93,50,75,41,14,17,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020232,"Block Group 2, Census Tract 20.23, Durham County, North Carolina",351,62,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,18,12,18,10,15,6,9,131,72,99,46,53,35,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020241,"Block Group 1, Census Tract 20.24, Durham County, North Carolina",1351,202,12,19,0,12,0,12,0,12,0,12,0,12,22,34,0,12,0,12,0,12,0,12,24,37,0,12,15,26,69,50,198,117,131,74,288,106,230,89,246,112,81,49,0,12,0,12,0,12,35,41,0,12
1500000US370630020242,"Block Group 2, Census Tract 20.24, Durham County, North Carolina",417,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,31,17,27,0,12,19,30,148,59,45,38,8,14,70,45,59,41,24,39,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020243,"Block Group 3, Census Tract 20.24, Durham County, North Carolina",403,107,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,119,70,65,51,73,51,53,45,23,28,36,28,23,29,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020251,"Block Group 1, Census Tract 20.25, Durham County, North Carolina",851,149,22,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,115,94,184,94,401,112,38,43,72,88,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020252,"Block Group 2, Census Tract 20.25, Durham County, North Carolina",691,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,103,84,138,77,61,54,159,71,154,79,58,59,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020253,"Block Group 3, Census Tract 20.25, Durham County, North Carolina",454,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,40,69,48,116,87,144,74,53,42,17,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020261,"Block Group 1, Census Tract 20.26, Durham County, North Carolina",506,128,0,12,24,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,27,40,21,33,102,68,57,46,104,65,96,83,38,44,28,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020262,"Block Group 2, Census Tract 20.26, Durham County, North Carolina",550,149,15,24,20,33,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,49,0,12,0,12,65,43,171,83,65,50,80,96,15,24,47,57,0,12,0,12,15,25,0,12,0,12,0,12,0,12
1500000US370630020271,"Block Group 1, Census Tract 20.27, Durham County, North Carolina",473,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,36,0,12,0,12,0,12,125,73,90,75,61,49,94,90,73,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020272,"Block Group 2, Census Tract 20.27, Durham County, North Carolina",745,210,19,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,41,41,147,113,63,73,253,116,222,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1500000US370630020273,"Block Group 3, Census Tract 20.27, Durham County, North Carolina",15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630020281,"Block Group 1, Census Tract 20.28, Durham County, North Carolina",914,199,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,0,12,0,12,0,12,0,12,13,22,207,114,205,121,88,57,287,108,38,44,0,12,0,12,19,30,0,12,44,66,0,12,0,12
1500000US370630020282,"Block Group 2, Census Tract 20.28, Durham County, North Carolina",100,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,24,31,33,36,33,38,0,12,0,12,0,12,0,12
1500000US370630020283,"Block Group 3, Census Tract 20.28, Durham County, North Carolina",640,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,17,109,74,182,107,17,26,234,93,58,48,14,22,14,24,0,12,0,12,0,12,0,12,0,12
1500000US370630021001,"Block Group 1, Census Tract 21, Durham County, North Carolina",938,131,27,30,0,12,16,27,0,12,0,12,17,27,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,16,24,7,15,39,46,178,95,152,83,159,100,109,70,155,57,0,12,33,38,0,12,16,25
1500000US370630021002,"Block Group 2, Census Tract 21, Durham County, North Carolina",801,141,0,17,0,17,0,17,0,17,24,33,0,17,0,17,0,17,13,22,16,26,40,45,0,17,10,15,82,72,18,27,111,100,54,42,108,73,107,65,71,58,36,38,94,73,17,27,0,17,0,17,0,17
1500000US370630021003,"Block Group 3, Census Tract 21, Durham County, North Carolina",595,113,0,12,0,12,0,12,0,12,11,20,0,12,0,12,0,12,9,16,0,12,24,29,0,12,0,12,11,17,42,40,19,31,35,32,113,52,82,62,112,68,39,42,68,50,15,25,15,25,0,12,0,12
1500000US370630022001,"Block Group 1, Census Tract 22, Durham County, North Carolina",258,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,4,8,0,12,32,37,9,13,9,10,6,11,57,28,33,27,31,25,14,15,40,27,16,18,0,12,0,12,0,12
1500000US370630023001,"Block Group 1, Census Tract 23, Durham County, North Carolina",63,25,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,10,16,5,8,0,12,0,12,11,9,0,12,0,12,8,12,8,9,9,9,0,12,8,9,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370630023002,"Block Group 2, Census Tract 23, Durham County, North Carolina",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US370639801001,"Block Group 1, Census Tract 9801, Durham County, North Carolina",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
