"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M"
"1500000US370630006002","Block Group 2, Census Tract 6, Durham County, North Carolina","394","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","56","13","20","0","12","16","31","7","11","67","56","109","60","60","50","48","42","21","36","0","12","0","12","15","23"
"1500000US370630006003","Block Group 3, Census Tract 6, Durham County, North Carolina","153","62","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","35","0","12","0","12","0","12","0","12","0","12","0","12","5","9","0","12","19","20","31","36","62","49","15","24","0","12","0","12","0","12"
"1500000US370630007001","Block Group 1, Census Tract 7, Durham County, North Carolina","100","48","0","12","14","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","15","0","12","8","14","6","10","0","12","0","12","26","30","28","30","0","12","9","15","0","12","0","12"
"1500000US370630007002","Block Group 2, Census Tract 7, Durham County, North Carolina","438","84","0","12","0","12","17","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","9","0","12","27","37","44","35","39","31","64","44","126","83","75","52","39","32","0","12","0","12","0","12"
"1500000US370630007003","Block Group 3, Census Tract 7, Durham County, North Carolina","365","97","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","10","16","0","12","47","46","0","12","49","44","63","52","100","76","15","18","53","39","19","23","0","12","0","12","0","12"
"1500000US370630009001","Block Group 1, Census Tract 9, Durham County, North Carolina","91","46","6","9","0","12","0","12","0","12","0","12","0","12","0","12","7","11","13","21","0","12","5","9","0","12","0","12","37","36","0","12","0","12","0","12","6","8","17","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630009002","Block Group 2, Census Tract 9, Durham County, North Carolina","90","38","0","12","6","9","0","12","0","12","0","12","0","12","0","12","27","26","0","12","0","12","0","12","9","13","0","12","6","9","0","12","0","12","11","11","0","12","9","11","10","11","0","12","12","12","0","12","0","12","0","12","0","12"
"1500000US370630010011","Block Group 1, Census Tract 10.01, Durham County, North Carolina","116","58","6","13","0","12","15","22","0","12","0","12","0","12","0","12","0","12","0","12","12","19","5","8","6","10","0","12","39","42","8","12","9","15","0","12","0","12","16","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630010012","Block Group 2, Census Tract 10.01, Durham County, North Carolina","101","69","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","20","17","26","0","12","0","12","47","56","0","12","0","12","0","12","0","12","9","19","5","8","0","12","7","14","0","12","0","12","0","12","0","12"
"1500000US370630010013","Block Group 3, Census Tract 10.01, Durham County, North Carolina","138","73","0","12","0","12","0","12","6","11","0","12","0","12","0","12","0","12","27","46","56","49","0","12","0","12","12","19","19","22","6","10","0","12","0","12","12","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630010021","Block Group 1, Census Tract 10.02, Durham County, North Carolina","202","95","0","12","19","29","0","12","0","12","0","12","0","12","0","12","0","12","38","40","58","38","0","12","0","12","7","14","7","14","17","26","56","82","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630010022","Block Group 2, Census Tract 10.02, Durham County, North Carolina","114","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","32","0","12","48","60","0","12","11","20","11","17","0","12","0","12","26","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630010023","Block Group 3, Census Tract 10.02, Durham County, North Carolina","71","68","17","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","37","55","0","12","0","12","0","12","17","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630010024","Block Group 4, Census Tract 10.02, Durham County, North Carolina","146","85","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","28","0","12","37","58","9","14","47","52","0","12","0","12","0","12","0","12","28","38","9","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630011001","Block Group 1, Census Tract 11, Durham County, North Carolina","132","48","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","24","0","12","0","12","0","12","0","12","45","42","16","24","8","14","0","12","40","32","0","12","7","11","0","12","0","12","0","12","0","12","0","12"
"1500000US370630011002","Block Group 2, Census Tract 11, Durham County, North Carolina","80","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","20","25","28","9","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","31","14","19","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630013011","Block Group 1, Census Tract 13.01, Durham County, North Carolina","111","40","0","12","0","12","0","12","6","10","0","12","0","12","0","12","0","12","7","11","14","14","30","28","13","11","0","12","13","15","8","12","0","12","7","11","0","12","6","9","7","10","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630013031","Block Group 1, Census Tract 13.03, Durham County, North Carolina","158","46","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","16","11","12","21","23","0","12","18","16","17","14","15","11","32","24","25","20","3","5","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12"
"1500000US370630013032","Block Group 2, Census Tract 13.03, Durham County, North Carolina","110","52","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","27","24","25","0","12","5","8","9","10","17","19","11","10","9","13","0","12","0","12","0","12","8","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630013041","Block Group 1, Census Tract 13.04, Durham County, North Carolina","255","73","0","12","0","12","0","12","18","29","0","12","0","12","0","12","0","12","7","12","30","35","12","20","40","32","11","19","19","24","39","33","43","35","25","24","11","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630014001","Block Group 1, Census Tract 14, Durham County, North Carolina","89","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","48","10","15","0","12","0","12","8","13","0","12","10","15","26","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630014002","Block Group 2, Census Tract 14, Durham County, North Carolina","74","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","30","7","11","4","8","6","9","0","12","10","18","0","12","0","12","11","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630015011","Block Group 1, Census Tract 15.01, Durham County, North Carolina","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630015021","Block Group 1, Census Tract 15.02, Durham County, North Carolina","14","20","14","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630015022","Block Group 2, Census Tract 15.02, Durham County, North Carolina","15","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630015023","Block Group 3, Census Tract 15.02, Durham County, North Carolina","11","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630015024","Block Group 4, Census Tract 15.02, Durham County, North Carolina","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630015031","Block Group 1, Census Tract 15.03, Durham County, North Carolina","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630016011","Block Group 1, Census Tract 16.01, Durham County, North Carolina","418","97","0","12","0","12","15","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","25","0","12","0","12","40","63","59","67","60","44","30","33","39","42","0","12","99","59","47","37","13","20","0","12","0","12","0","12","0","12"
"1500000US370630016012","Block Group 2, Census Tract 16.01, Durham County, North Carolina","1175","140","14","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","41","65","0","12","0","12","0","12","16","26","71","53","344","130","155","82","283","101","222","99","29","33","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630016013","Block Group 3, Census Tract 16.01, Durham County, North Carolina","505","100","17","28","0","12","16","27","0","12","0","12","0","12","0","12","0","12","12","20","0","12","0","12","0","12","0","12","0","12","92","66","135","70","102","69","104","74","0","12","27","33","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630016031","Block Group 1, Census Tract 16.03, Durham County, North Carolina","231","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","35","40","71","58","28","32","50","41","31","35","0","12","0","12","0","12","0","12","0","12","0","12","16","24"
"1500000US370630016032","Block Group 2, Census Tract 16.03, Durham County, North Carolina","1073","181","0","12","0","12","20","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","31","188","134","76","57","192","91","198","97","283","126","98","70","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630016033","Block Group 3, Census Tract 16.03, Durham County, North Carolina","473","120","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","24","0","12","0","12","0","12","0","12","35","40","30","34","253","117","50","48","70","52","20","34","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630016034","Block Group 4, Census Tract 16.03, Durham County, North Carolina","744","99","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","26","0","12","0","12","0","12","15","23","0","12","0","12","0","12","17","27","98","57","61","42","147","81","327","119","50","47","12","19","0","12","0","12","0","12","0","12"
"1500000US370630016041","Block Group 1, Census Tract 16.04, Durham County, North Carolina","770","106","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","21","42","38","84","58","207","79","155","90","232","89","17","29","21","33","0","12","0","12","0","12","0","12"
"1500000US370630016042","Block Group 2, Census Tract 16.04, Durham County, North Carolina","1120","131","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","36","16","25","0","12","14","22","36","41","83","76","292","87","235","110","298","119","70","74","28","32","18","27","0","12","0","12","0","12"
"1500000US370630016043","Block Group 3, Census Tract 16.04, Durham County, North Carolina","611","109","0","12","0","12","0","12","0","12","0","12","0","12","16","25","0","12","0","12","0","12","0","12","29","37","0","12","0","12","25","30","110","57","85","80","30","33","89","62","206","104","0","12","10","18","11","19","0","12","0","12","0","12"
"1500000US370630017051","Block Group 1, Census Tract 17.05, Durham County, North Carolina","609","121","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","47","18","22","151","93","157","99","145","92","54","54","22","33","0","12","0","12","0","12","0","12","32","49","0","12"
"1500000US370630017052","Block Group 2, Census Tract 17.05, Durham County, North Carolina","558","128","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","22","52","67","48","45","62","64","20","32","85","69","0","12","60","63","46","55","142","61","29","32","0","12","0","12","0","12"
"1500000US370630017053","Block Group 3, Census Tract 17.05, Durham County, North Carolina","276","96","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","19","0","12","0","12","82","61","91","60","27","31","0","12","57","65","8","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017061","Block Group 1, Census Tract 17.06, Durham County, North Carolina","689","125","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","48","44","48","37","218","92","118","66","122","81","85","53","50","47","0","12","0","12","0","12","0","12"
"1500000US370630017062","Block Group 2, Census Tract 17.06, Durham County, North Carolina","435","110","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","130","57","35","39","0","12","73","53","97","47","16","26","58","46","9","14","0","12","0","12","6","13","0","12"
"1500000US370630017071","Block Group 1, Census Tract 17.07, Durham County, North Carolina","350","91","0","12","0","12","24","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","33","101","89","46","52","76","52","34","40","34","38","14","23","0","12","0","12","0","12","0","12"
"1500000US370630017072","Block Group 2, Census Tract 17.07, Durham County, North Carolina","585","133","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","54","46","56","43","57","45","82","57","158","86","163","98","0","12","15","24","0","12","0","12","0","12","0","12"
"1500000US370630017073","Block Group 3, Census Tract 17.07, Durham County, North Carolina","211","82","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","38","43","34","53","0","12","13","19","109","58","17","27","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017074","Block Group 4, Census Tract 17.07, Durham County, North Carolina","810","105","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","25","16","26","108","61","115","92","218","107","177","77","33","37","82","62","31","37","0","12","15","23","0","12","0","12"
"1500000US370630017075","Block Group 5, Census Tract 17.07, Durham County, North Carolina","378","96","15","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","17","27","0","12","0","12","0","12","0","12","17","26","0","12","40","50","17","27","0","12","29","25","99","58","94","70","50","47","0","12","0","12"
"1500000US370630017081","Block Group 1, Census Tract 17.08, Durham County, North Carolina","1231","134","0","17","0","17","0","17","12","22","10","18","0","17","0","17","0","17","0","17","16","18","10","16","16","24","73","58","215","88","147","84","241","86","197","78","211","105","62","66","3","9","0","17","11","17","7","12","0","17","0","17","0","17"
"1500000US370630017091","Block Group 1, Census Tract 17.09, Durham County, North Carolina","241","138","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","10","0","12","23","37","0","12","0","12","0","12","59","66","0","12","0","12","110","146","29","34","0","12","0","12","0","12","17","30","0","12","0","12","0","12","0","12"
"1500000US370630017092","Block Group 2, Census Tract 17.09, Durham County, North Carolina","179","103","0","12","0","12","0","12","0","12","9","16","0","12","0","12","0","12","0","12","28","53","70","91","22","27","0","12","19","23","21","27","10","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017093","Block Group 3, Census Tract 17.09, Durham County, North Carolina","325","139","74","95","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","20","75","86","0","12","18","29","0","12","17","29","54","42","41","49","0","12","35","38","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017101","Block Group 1, Census Tract 17.10, Durham County, North Carolina","728","132","0","12","0","12","11","18","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","8","13","0","12","102","61","146","65","164","72","146","64","116","74","13","20","12","19","5","15","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017102","Block Group 2, Census Tract 17.10, Durham County, North Carolina","274","88","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","19","0","12","20","32","0","12","52","48","71","35","98","66","14","21","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017111","Block Group 1, Census Tract 17.11, Durham County, North Carolina","271","102","11","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","0","12","9","14","78","73","29","35","26","26","88","78","0","12","22","25","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017112","Block Group 2, Census Tract 17.11, Durham County, North Carolina","69","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","22","17","24","0","12","18","18","18","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630017113","Block Group 3, Census Tract 17.11, Durham County, North Carolina","220","75","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","24","0","12","41","29","45","34","53","56","28","22","9","14","0","12","9","14","0","12","14","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018011","Block Group 1, Census Tract 18.01, Durham County, North Carolina","579","122","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","25","21","36","11","19","206","106","121","71","133","83","60","58","0","12","6","11","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US370630018012","Block Group 2, Census Tract 18.01, Durham County, North Carolina","155","100","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","30","0","12","0","12","0","12","0","12","0","12","38","61","66","75","32","39","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
