Point X,Point Y,Planting Site Id,Updated At,Updated By,Tree Id,Tree Present,Genus,Species,Cultivar,Other Part Of Name,Common Name,Diameter,Tree: Height,block_fips
-78.93453254,35.96837309,3299535,2020-03-30T19:59:07.891431+00:00,DanHickey,2934658,True,Juniperus,virginiana,,,Eastern red cedar,11.0,20-40,370630020151006
-78.8946676254,35.9901874957,3251639,2021-11-02T15:51:45.400036+00:00,DanHickey,2997112,True,Liriodendron,tulipifera,,,Tulip tree,1.0,0-20,370630011002010
-78.908351022,36.0027458525,3205297,2021-09-07T12:13:29.116023+00:00,DanHickey,2965232,True,Oxydendrum,arboreum,,,Sourwood,0.5,0-20,370630022001012
-78.91441613,36.01383934,2534903,2021-02-10T18:44:49.409716+00:00,DanHickey,2249638,True,Lagerstroemia,,,,Common crapemyrtle,13.0,0-20,370630003012009
-78.931260607,36.0137792816,3209841,2018-09-26T15:02:08.379437+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.8949398696,35.9901191337,3251641,2021-11-02T15:52:13.417385+00:00,DanHickey,2997114,True,Liriodendron,tulipifera,,,Tulip tree,1.0,0-20,370630011002010
-78.93137647,36.01367842,3209842,2020-03-30T20:00:29.581976+00:00,DanHickey,2850576,True,Lagerstroemia,,,,Common crapemyrtle,8.0,0-20,370630004021035
-78.91454256,36.0140367595,2534565,2020-12-30T18:03:05.934725+00:00,DanHickey,,False,,,,,,,,370630003012008
-78.90835488,36.00312056,2555050,2020-03-30T20:00:29.827792+00:00,DanHickey,2269740,True,Acer,buergerianum,,,Trident maple,8.0,0-20,370630022001010
-78.91454315,36.01409576,3184739,2020-07-29T11:34:06.863418+00:00,DanHickey,,False,,,,,,,,370630003012008
-78.9119071655,36.0066981311,3189932,2018-07-25T15:29:12.275015+00:00,Dbh99999,,False,,,,,,,,370630003023014
-78.91316769,35.99228021,3274094,2020-03-30T19:47:02.341930+00:00,DanHickey,2911409,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630007001031
-78.93141433,36.01348925,3209844,2020-03-30T19:59:08.205309+00:00,DanHickey,2850578,True,Pinus,taeda,,,Loblolly pine,11.0,20-40,370630004021036
-78.91316718,35.99231486,3274095,2020-03-30T19:47:02.736651+00:00,DanHickey,2911410,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630007001031
-78.9315656854,36.0135301168,3209845,2018-09-26T15:03:38.184385+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.91438746,36.01432716,3184741,2020-03-30T19:22:06.544387+00:00,DanHickey,2832210,True,Prunus,,,,Cherry,1.0,0-20,370630003012009
-78.90834808,36.00331623,3205301,2020-03-30T20:03:26.740154+00:00,DanHickey,2847669,True,Acer,saccharum,,,Sugar maple,13.0,20-40,370630022001010
-78.8950900733,35.9900822399,3251644,2021-11-02T15:53:32.646291+00:00,DanHickey,2997115,True,Liriodendron,tulipifera,,,Tulip tree,1.0,0-20,370630011002010
-78.89227007,35.99135995,3203164,2020-03-05T13:49:53.315957+00:00,DanHickey,2939647,True,Prunus,yedoensis,,,Yoshino flowering cherry,1.0,0-20,370630011001027
-78.93409295,35.96864117,3299537,2020-03-30T20:10:39.484805+00:00,DanHickey,2934660,True,Pinus,taeda,,,Loblolly pine,14.0,80+,370630020151006
-78.9316429995,36.0134593979,3209846,2018-09-26T15:02:02.065049+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.90823089,36.00223999,2555087,2020-03-30T19:29:35.234660+00:00,DanHickey,2269778,True,Acer,buergerianum,,,Trident maple,2.0,0-20,370630022001009
-78.91316181,35.99234919,3274096,2020-03-30T19:47:03.108127+00:00,DanHickey,2911411,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630007001031
-78.8950324059,35.9899900052,3251645,2020-07-21T14:06:15.160300+00:00,DanHickey,2890931,True,Zelkova,serrata,,,Japanese zelkova,3.0,0-20,370630011002010
-78.9015837,36.00541231,3090508,2020-05-26T14:46:31.313808+00:00,DanHickey,2944722,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630002002020
-78.91316682,35.99225786,3274097,2020-03-30T19:47:03.429831+00:00,DanHickey,2911412,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630007001031
-78.90823022,36.00218574,2555090,2020-03-30T19:47:03.751303+00:00,DanHickey,2269780,True,Acer,buergerianum,,,Trident maple,6.0,0-20,370630022001009
-78.9143776912,36.0146179199,2831086,2020-12-30T18:02:30.337688+00:00,DanHickey,2534860,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630003012009
-78.9316978475,36.0134206045,3209847,2018-09-26T15:04:16.539947+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.9019597721,35.9722835258,3178151,2018-07-05T13:13:42.911645+00:00,Dbh99999,,False,,,,,,,,370630013032008
-78.90823156,36.00211522,2555092,2020-03-30T19:52:12.919978+00:00,DanHickey,2269782,True,Acer,buergerianum,,,Trident maple,7.0,20-40,370630022001009
-78.9143654185,36.0147019021,2831087,2020-12-30T18:02:14.696969+00:00,DanHickey,2534861,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630003012009
-78.9317712286,36.0133603519,3209848,2018-09-26T15:02:42.983357+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.8952603936,35.9902341555,3251648,2020-07-21T14:34:12.639928+00:00,DanHickey,2890934,True,Zelkova,serrata,,,Japanese zelkova,3.0,0-20,370630011002010
-78.91449261,36.01464611,3184743,2020-03-30T19:29:35.484096+00:00,DanHickey,2832212,True,Quercus,alba,,,White oak,2.0,0-20,370630003012008
-78.91157895,36.0067055,2591288,2020-03-30T20:33:08.511651+00:00,DanHickey,2305892,True,Prunus,,,,Cherry,3.0,0-20,370630003023014
-78.9317628165,36.0132157881,3209849,2018-09-26T15:05:09.121279+00:00,Dbh99999,,False,,,,,,,,370630004021036
-78.9319862779,36.0133075234,3209850,2018-09-26T15:03:38.264314+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.9016413689,35.9722518226,3178153,2018-07-05T17:45:05.197538+00:00,Dbh99999,,False,,,,,,,,370630013032008
-78.9018210769,35.9722626762,3178154,2018-07-05T17:43:07.489363+00:00,Dbh99999,,False,,,,,,,,370630013032008
-78.90835345,36.00192989,2555933,2020-03-30T19:29:35.987857+00:00,DanHickey,2270623,True,Ulmus,parvifolia,,,Chinese elm,2.0,0-20,370630022001030
-78.89238607,35.99140498,3203161,2020-03-05T13:49:53.651266+00:00,DanHickey,2939648,True,Prunus,yedoensis,,,Yoshino flowering cherry,1.0,0-20,370630011001027
-78.91449018,36.01472774,3184744,2020-03-30T19:29:35.738115+00:00,DanHickey,2832213,True,Quercus,alba,,,White oak,2.0,0-20,370630003012008
-78.89549691,35.98984039,3251650,2020-03-30T19:30:17.583848+00:00,DanHickey,2890936,True,Zelkova,serrata,,,Japanese zelkova,3.0,0-20,370630011002010
-78.892231209,36.0017063702,3311361,2020-05-25T18:09:39.823823+00:00,NicGunkel,2945895,True,Quercus,phellos,,,Willow oak,,20-40,370630009002003
-78.90170038,36.00541448,3090510,2020-05-26T14:46:10.984713+00:00,DanHickey,2944724,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630002002020
-78.9143583924,36.0148259823,2831090,2018-07-19T16:55:31.948269+00:00,Dbh99999,,False,,,,,,,,370630003012009
-78.9321977645,36.0134830227,3209852,2018-09-26T17:53:17.904397+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.8792398795,36.0305581099,3311417,2021-07-15T15:07:31.628169+00:00,DanHickey,2965651,True,Nyssa,sylvatica,,,Black Gum,0.5,0-20,370630001012006
-78.90164003,36.00541122,3090509,2020-05-26T14:46:20.785072+00:00,DanHickey,2944723,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630002002020
-78.91448479,36.0148465,3184745,2020-03-30T19:22:07.611868+00:00,DanHickey,2832214,True,Cornus,,,,Dogwood,1.0,0-20,370630003012008
-78.90823692,36.00184399,2555094,2020-03-30T19:29:36.490320+00:00,DanHickey,2269784,True,Acer,buergerianum,,,Trident maple,2.0,0-20,370630022001009
-78.8935826719,35.990337241,3251627,2020-07-21T14:23:21.955170+00:00,DanHickey,2890913,True,Zelkova,serrata,,,Japanese zelkova,3.0,0-20,370630011002010
-78.9143563807,36.0148981196,2831091,2018-07-19T16:57:46.925683+00:00,Dbh99999,,False,,,,,,,,370630003012009
-78.8936644793,35.9903155388,3251628,2020-07-21T14:24:38.931751+00:00,DanHickey,2890914,True,Zelkova,serrata,,,Japanese zelkova,3.0,0-20,370630011002010
-78.9324532449,36.0136896751,3209854,2018-09-26T17:52:13.365346+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.9143458605,36.0150311,2831093,2018-07-19T16:53:52.337372+00:00,Dbh99999,,False,,,,,,,,370630003012009
-78.9325243235,36.0137569319,3209856,2018-09-26T17:52:25.794689+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.9326892793,36.0138816823,3209858,2018-09-26T17:54:46.835069+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.90179274,36.00566563,3301510,2020-03-05T18:33:31.031081+00:00,DanHickey,2944725,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630002003028
-78.90823054,36.00150135,2555098,2021-05-13T18:25:14.383283+00:00,DanHickey,2269788,True,Acer,buergerianum,,,Trident maple,4.0,0-20,370630022001009
-78.8795852661,36.0307744299,3311418,2020-11-20T18:00:41.363561+00:00,DanHickey,2965653,True,Nyssa,sylvatica,,,Black Gum,0.5,0-20,370630001012006
-78.91108508,35.99686855,3274109,2020-03-30T19:52:13.270210+00:00,DanHickey,2911424,True,Acer,buergerianum,,,Trident maple,7.0,0-20,370630007001009
-78.90823692,36.00139861,2555099,2020-03-30T19:52:13.584101+00:00,DanHickey,2269789,True,Acer,buergerianum,,,Trident maple,7.0,20-40,370630022001009
-78.91312726,36.0148032,2534388,2020-03-30T20:20:22.370571+00:00,DanHickey,2249123,True,Quercus,phellos,,,Willow oak,27.0,60-80,370630003012011
-78.8796671452,36.0308190724,3311419,2020-11-20T18:00:55.574331+00:00,DanHickey,2965654,True,Nyssa,sylvatica,,,Black Gum,0.5,0-20,370630001012006
-78.9329910278,36.0141268434,3209860,2018-09-26T17:53:58.877966+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.91094543,35.99687298,3274111,2020-03-30T19:56:12.420413+00:00,DanHickey,2911426,True,Acer,buergerianum,,,Trident maple,9.0,0-20,370630007001009
-78.91314268,36.0146611,2534328,2020-03-30T20:22:41.345936+00:00,DanHickey,2249063,True,Quercus,phellos,,,Willow oak,24.0,40-60,370630003012011
-78.90837774,36.00126625,2555928,2020-03-30T20:00:30.073691+00:00,DanHickey,2270618,True,Ulmus,parvifolia,,,Chinese elm,8.0,20-40,370630022001030
-78.901636,35.97236796,3178166,2020-03-30T20:07:20.500269+00:00,DanHickey,2828849,True,Carya,illinoinensis,,,Pecan,16.0,40-60,370630013032000
-78.9332740009,36.0143546473,3209864,2018-09-26T17:56:28.852997+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.90839048,36.00119572,2555104,2020-03-30T19:47:04.479546+00:00,DanHickey,2269794,True,Ulmus,parvifolia,,,Chinese elm,6.0,20-40,370630022001030
-78.91314738,36.01453716,2534498,2020-03-30T20:34:34.620767+00:00,DanHickey,2249233,True,Quercus,phellos,,,Willow oak,37.0,60-80,370630003012011
-78.90841281,36.00110987,2555103,2020-03-30T19:29:37.984900+00:00,DanHickey,2269793,True,Ulmus,parvifolia,,,Chinese elm,2.0,0-20,370630022001030
-78.91062131,35.99687973,3274115,2020-03-30T19:59:08.517545+00:00,DanHickey,2911430,True,Ulmus,parvifolia,,,Chinese elm,11.0,0-20,370630007001009
-78.9132781,36.01467514,2897380,2020-05-26T14:31:33.668267+00:00,DanHickey,2576917,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630003012010
-78.8802978057,36.0312158554,3311423,2020-11-20T18:02:53.644972+00:00,DanHickey,2965659,True,Nyssa,sylvatica,,,Black Gum,0.5,0-20,370630001012006
-78.901577,35.97236796,3178169,2020-03-30T20:07:20.815612+00:00,DanHickey,2828852,True,Carya,illinoinensis,,,Pecan,16.0,40-60,370630013032000
-78.9334966242,36.0145347203,3209867,2018-09-26T17:56:53.023478+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.9014178919,35.9722510055,3178170,2018-07-05T13:16:04.368013+00:00,Dbh99999,,False,,,,,,,,370630013032008
-78.9336588979,36.0146638086,3209870,2018-09-26T17:57:34.151673+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.9362298,35.97064982,3299544,2020-03-30T20:22:41.590933+00:00,DanHickey,2934667,True,Pinus,taeda,,,Loblolly pine,24.0,80+,370630020151003
-78.91330093,36.01445824,2897382,2020-05-26T14:31:35.015378+00:00,DanHickey,2576919,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630003012010
-78.9014234996,35.9723643089,3178174,2018-07-05T13:14:15.818340+00:00,KPIGNONE,,False,,,,,,,,370630013032000
-78.91317976,36.01402505,2897385,2020-05-26T14:31:35.342276+00:00,DanHickey,2576922,True,Quercus,michauxii,,,Swamp chestnut oak,0.5,0-20,370630003012011
-78.933724612,36.0147191321,3209872,2018-09-26T17:57:42.369268+00:00,Dbh99999,,False,,,,,,,,370630004021035
-78.89590395,36.00985494,2534281,2020-03-30T20:23:19.033331+00:00,DanHickey,2249016,True,Quercus,phellos,,,Willow oak,30.0,60-80,370630002003011
-78.91330361,36.01440129,2897383,2020-05-26T14:29:36.643994+00:00,DanHickey,2576920,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630003012010
-78.9338345826,36.0146323502,3209873,2018-09-26T17:55:19.617884+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.9337688684,36.0145867896,3209876,2018-09-26T17:57:05.283851+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.9091500006,36.0020483822,3205314,2021-11-01T16:21:22.882635+00:00,DanHickey,2997025,True,Quercus,lyrata,,,Overcup oak,1.0,0-20,370630022001030
-78.90127719,35.9723615256,3178180,2018-07-05T13:14:47.370952+00:00,KPIGNONE,,False,,,,,,,,370630013032000
-78.90904963,36.00222046,3205315,2020-03-30T19:59:08.884611+00:00,DanHickey,2847672,True,Lagerstroemia,,,,Common crapemyrtle,11.0,20-40,370630022001030
-78.91332205,36.01423234,2535545,2020-03-30T20:21:20.516299+00:00,DanHickey,2250280,True,Quercus,phellos,,,Willow oak,28.0,20-40,370630003012010
-78.9337165654,36.0145401442,3209878,2018-09-26T17:57:24.594262+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.9086329067,36.0022165041,3205316,2018-09-11T14:11:13.716119+00:00,Dbh99999,,False,,,,,,,,370630022001030
-78.93623314,35.97059961,3299547,2020-03-30T20:23:49.126566+00:00,DanHickey,2934670,True,Pinus,taeda,,,Loblolly pine,25.0,80+,370630020151003
-78.89386699,35.99138436,3203140,2020-03-05T13:53:09.487524+00:00,DanHickey,2939660,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630011001021
-78.91032904,35.99633441,3274129,2020-03-30T20:00:30.675402+00:00,DanHickey,2911444,True,Acer,buergerianum,,,Trident maple,8.0,0-20,370630007001009
-78.8803657033,36.0318757073,3311428,2020-11-20T18:03:49.127785+00:00,DanHickey,2965663,True,Cladrastis,kentukea,,,Yellowwood,0.5,0-20,370630001012006
-78.91318839,36.01387107,3184757,2020-03-30T19:22:08.242974+00:00,DanHickey,2832226,True,Chionanthus,retusus,,,Chinese fringe tree,1.0,0-20,370630003012011
-78.90929237,36.00233113,3205317,2020-03-30T19:47:04.802902+00:00,DanHickey,2847673,True,Serenoa,repens,,,Saw palmetto,6.0,0-20,370630022001012
-78.9232157171,36.0154893177,2830330,2019-08-20T11:58:19.596585+00:00,DanHickey,,False,,,,,,,,370630004021004
-78.91332345,36.0139921,3184758,2019-05-17T15:39:49.487848+00:00,DanHickey,,False,,,,,,,,370630003012010
-78.9103049,36.00233004,2590191,2020-03-30T20:03:27.052514+00:00,DanHickey,2304794,True,Lagerstroemia,,,,Common crapemyrtle,13.0,0-20,370630022001012
-78.89605278,36.00927543,2535034,2020-03-30T20:26:21.227736+00:00,DanHickey,2249769,True,Quercus,phellos,,,Willow oak,34.0,60-80,370630003023000
-78.91033922,35.99617727,3274131,2020-03-30T19:59:09.330295+00:00,DanHickey,2911446,True,Acer,buergerianum,,,Trident maple,11.0,0-20,370630007001009
-78.91055435,36.00233221,2534727,2020-03-30T19:42:27.475965+00:00,DanHickey,2249462,True,Ulmus,parvifolia,,,Chinese elm,5.0,0-20,370630022001012
-78.90820187,36.00972748,2590156,2020-06-03T16:19:56.305463+00:00,DanHickey,,False,,,,,,,,370630003023003
-78.91333178,36.01390121,2897387,2020-05-26T14:31:35.665780+00:00,DanHickey,2576924,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630003012010
-78.8799676647,36.0318795427,3311430,2020-11-20T18:04:54.892625+00:00,DanHickey,2965665,True,Cladrastis,kentukea,,,Yellowwood,0.5,0-20,370630001012006
-78.90912893,36.00441463,3300141,2020-03-30T20:30:15.200584+00:00,DanHickey,2935224,True,Fraxinus,pennsylvanica,,,Green ash,41.0,80+,370630003023031
-78.8906939328,35.9884306809,3195017,2018-08-06T17:12:39.600295+00:00,Dbh99999,,False,,,,,,,,370630011002006
-78.933583796,36.0144349209,3209882,2018-09-26T17:56:42.554401+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.91318334,36.01379359,3184759,2020-03-30T19:59:09.643630+00:00,DanHickey,2832228,True,Quercus,phellos,,,Willow oak,11.0,20-40,370630003012011
-78.90561676,36.0127027,3127456,2020-03-30T19:29:38.234119+00:00,DanHickey,2784303,True,Quercus,shumardii,,,Shumard oak,2.0,0-20,370630003022003
-78.8907931745,35.9884100634,3195018,2018-08-06T17:12:29.627147+00:00,Dbh99999,,False,,,,,,,,370630011002006
-78.91333312,36.01385565,3184760,2020-05-26T14:29:36.790157+00:00,DanHickey,2832229,True,Acer,buergerianum,,,Trident maple,0.5,0-20,370630003012010
-78.90995419,36.00222061,2589958,2020-03-30T19:22:08.562747+00:00,DanHickey,2304561,True,Tilia,cordata,,,Littleleaf linden,1.0,0-20,370630022001031
-78.91033993,35.99604148,3274133,2020-03-30T19:30:18.854525+00:00,DanHickey,2911448,True,Acer,buergerianum,,,Trident maple,3.0,0-20,370630007001009
-78.87662977,35.98158101,3300077,2020-03-30T19:47:05.124811+00:00,DanHickey,2935160,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630010013017
-78.8794738102,36.0318886745,3311432,2020-11-20T18:05:38.093049+00:00,DanHickey,2965668,True,Cladrastis,kentukea,,,Yellowwood,0.5,0-20,370630001012006
-78.8909594715,35.9883742539,3195019,2018-08-06T17:12:18.001842+00:00,Dbh99999,,False,,,,,,,,370630011002006
-78.87635984,35.98148243,3300078,2020-03-30T19:47:05.471575+00:00,DanHickey,2935161,True,Lagerstroemia,,,,Common crapemyrtle,6.0,0-20,370630010013017
-78.90981209,36.00222061,2589106,2020-03-30T20:11:37.590771+00:00,DanHickey,2303709,True,Acer,saccharum,,,Sugar maple,15.0,20-40,370630022001031
-78.9132132595,36.0136631149,3184761,2018-07-19T12:39:40.216015+00:00,Dbh99999,,False,,,,,,,,370630003012011
-78.8912397623,35.9883178268,3195020,2018-08-06T17:11:58.752158+00:00,Dbh99999,,False,,,,,,,,370630011002006
-78.9332780242,36.0141810825,3209885,2018-09-26T17:56:17.328384+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.90938485,36.00222001,2590177,2020-03-30T19:59:09.959791+00:00,DanHickey,2304780,True,Lagerstroemia,,,,Common crapemyrtle,11.0,0-20,370630022001031
-78.91034802,35.99590199,3274135,2020-03-30T19:59:10.278770+00:00,DanHickey,2911450,True,Acer,buergerianum,,,Trident maple,11.0,0-20,370630007001009
-78.8911499083,35.9883384444,3195021,2018-08-06T17:12:07.795217+00:00,Dbh99999,,False,,,,,,,,370630011002006
-78.9331291379,36.0140608409,3209886,2018-09-26T15:12:21.811070+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.91225219,36.0117948,2535057,2020-03-05T13:48:46.856075+00:00,DanHickey,2942631,True,Quercus,phellos,,,Willow oak,2.0,0-20,370630003013001
-78.90930754,36.00222442,2534673,2020-03-30T20:29:36.045547+00:00,DanHickey,2249408,True,Quercus,phellos,,,Willow oak,31.0,40-60,370630022001031
-78.91036257,35.99577562,3274137,2020-03-30T20:03:31.016485+00:00,DanHickey,2911452,True,Acer,buergerianum,,,Trident maple,10.0,0-20,370630007001009
-78.9132271814,36.0135132641,2609218,2021-04-16T13:29:58.584125+00:00,DanHickey,2322862,True,Quercus,michauxii,,,Swamp chestnut oak,1.0,0-20,370630003012011
-78.9096397161,36.0013112726,3205319,2020-12-02T19:32:48.182252+00:00,DanHickey,2966086,True,Chionanthus,retusus,,,Chinese fringe tree,1.0,0-20,370630022001032
-78.8916277157,35.9880278768,3195023,2018-08-06T15:52:26.208472+00:00,Dbh99999,,False,,,,,,,,370630011002021
-78.9330694824,36.0140134836,3209888,2018-09-26T17:55:40.446120+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.91036928,35.99562914,3274139,2020-03-30T20:00:30.977681+00:00,DanHickey,2911454,True,Acer,buergerianum,,,Trident maple,8.0,0-20,370630007001009
-78.8915237182,35.9880595376,3195024,2018-08-06T15:52:42.666217+00:00,Dbh99999,,False,,,,,,,,370630011002023
-78.87898207,35.99250309,3304842,2020-04-25T19:00:48.745518+00:00,ehobbsbrown,2939687,True,Carpinus,caroliniana,,,American hornbeam,1.0,0-20,370630010011009
-78.91322753,36.01342131,3184764,2021-04-16T13:30:59.229538+00:00,DanHickey,2832232,True,Quercus,coccinea,,,Scarlet oak,1.0,0-20,370630003012011
-78.9097476751,36.001195182,3205322,2021-11-01T16:23:07.720768+00:00,DanHickey,2997029,True,Lagerstroemia,,,,Common crapemyrtle,1.0,0-20,370630022001032
-78.8915080707,35.9880121952,3195025,2018-08-06T15:53:07.754050+00:00,Dbh99999,,False,,,,,,,,370630011002023
-78.9330098033,36.0139646683,3209890,2018-09-26T17:55:29.556457+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.8914369047,35.9877752564,3195026,2018-08-06T17:16:03.683429+00:00,Dbh99999,,False,,,,,,,,370630011002023
-78.932941407,36.0139131411,3209891,2018-09-26T17:53:23.872534+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.91045511,35.99553366,3274141,2020-03-30T20:02:04.151198+00:00,DanHickey,2911456,True,Acer,buergerianum,,,Trident maple,12.0,0-20,370630007001009
-78.8781616464,36.0328455156,3311439,2020-11-20T18:07:57.493897+00:00,DanHickey,2965677,True,Acer,truncatum,,,Shantung Maple,1.0,0-20,370630001012000
-78.8913692038,35.9876114637,3195027,2018-08-06T15:53:48.155573+00:00,Dbh99999,,False,,,,,,,,370630011002023
-78.9328629524,36.0138513083,3209892,2018-09-26T17:53:13.349205+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.91061604,35.99553366,3274142,2020-03-30T20:00:31.258813+00:00,DanHickey,2911457,True,Acer,buergerianum,,,Trident maple,8.0,0-20,370630007001009
-78.8913577795,35.987549546,3195028,2018-08-06T17:15:18.271271+00:00,Dbh99999,,False,,,,,,,,370630011002023
-78.8782436608,36.033507248,3311441,2020-11-20T18:07:45.847108+00:00,DanHickey,2965679,True,Acer,truncatum,,,Shantung Maple,1.0,0-20,370630017092000
-78.8915897906,35.987901133,3195029,2018-08-06T17:16:13.630636+00:00,Dbh99999,,False,,,,,,,,370630011002021
-78.89876939,35.9964223,3309987,2020-03-05T13:50:40.231780+00:00,DanHickey,2944750,True,Acer,palmatum,,,Japanese maple,1.0,0-20,370630022001054
-78.8915240765,35.9877068922,3195030,2018-08-06T17:15:51.664390+00:00,Dbh99999,,False,,,,,,,,370630011002021
-78.9328079671,36.0138062897,3209895,2018-09-26T17:53:02.731467+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.8985917,35.99641036,3309988,2020-03-05T13:50:40.555589+00:00,DanHickey,2944751,True,Acer,palmatum,,,Japanese maple,1.0,0-20,370630022001054
-78.91079575,35.9955304,3274145,2020-03-30T19:52:14.216032+00:00,DanHickey,2911460,True,Acer,buergerianum,,,Trident maple,7.0,0-20,370630007001009
-78.93514086,35.96703633,3299564,2020-03-30T19:59:10.591110+00:00,DanHickey,2934687,True,Pinus,taeda,,,Loblolly pine,11.0,40-60,370630020151006
-78.89607444,36.00894142,2534882,2020-03-30T20:33:45.258957+00:00,DanHickey,2249617,True,Quercus,phellos,,,Willow oak,36.0,60-80,370630003023000
-78.8810502519,36.0337795977,3311443,2020-05-25T20:15:36.622880+00:00,fpfeiffer,2945919,True,Cercis,canadensis,,,Eastern redbud,1.0,0-20,370630017092000
-78.8912209868,35.9874638193,3195031,2018-08-06T17:14:48.293339+00:00,Dbh99999,,False,,,,,,,,370630011002023
-78.9326550812,36.0137184219,3209896,2018-09-26T17:52:38.310414+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.8913503918,35.9872256179,3195032,2018-08-06T15:56:47.589528+00:00,Dbh99999,,False,,,,,,,,370630011002021
-78.92327915,35.99232941,3309776,2020-03-05T18:15:28.843164+00:00,DanHickey,2944575,True,Quercus,virginiana,,,Live oak,3.0,0-20,370630006003002
-78.93514359,35.96709377,3299566,2020-03-30T19:59:10.904393+00:00,DanHickey,2934689,True,Pinus,taeda,,,Loblolly pine,11.0,40-60,370630020151006
-78.8837165013,36.0343470252,3311445,2020-11-20T18:09:10.090426+00:00,DanHickey,2965682,True,Cladrastis,kentukea,,,Yellowwood,1.0,0-20,370630001012000
-78.8912397623,35.9871773395,3195033,2018-08-06T17:15:02.078764+00:00,Dbh99999,,False,,,,,,,,370630011002024
-78.9325209707,36.0136077735,3209898,2018-09-26T17:51:57.155157+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.92371756,35.99237948,3309774,2020-03-05T18:15:15.199622+00:00,DanHickey,2944577,True,Quercus,virginiana,,,Live oak,3.0,0-20,370630006003002
-78.93515324,35.96714947,3299567,2020-03-30T19:59:11.261121+00:00,DanHickey,2934690,True,Pinus,taeda,,,Loblolly pine,11.0,40-60,370630020151006
-78.88081402,36.03503758,3270370,2020-05-25T20:25:58.395522+00:00,fpfeiffer,2908683,True,Lagerstroemia,,,,Common crapemyrtle,4.0,0-20,370630017092000
-78.8910104334,35.9874073915,3195034,2018-08-06T17:14:38.411876+00:00,Dbh99999,,False,,,,,,,,370630011002024
-78.9324136823,36.013520448,3209899,2018-09-26T17:51:45.242650+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.92396063,35.99239757,3309773,2020-07-06T14:51:54.004884+00:00,DanHickey,2944578,True,Quercus,virginiana,,,Live oak,3.0,0-20,370630006003002
-78.8781867921,36.0327210664,3311438,2021-10-19T14:31:13.780166+00:00,DanHickey,,False,,,,,,,,370630001012000
-78.8910251856,35.9874974589,3195035,2018-08-06T17:14:29.447556+00:00,Dbh99999,,False,,,,,,,,370630011002023
-78.9322259277,36.0133702044,3209900,2018-09-26T17:53:07.035062+00:00,Dbh99999,,False,,,,,,,,370630004021019
-78.92384206,35.99287961,3307711,2020-03-05T18:14:08.958456+00:00,DanHickey,2944356,True,Ulmus,americana,,,American elm,2.0,0-20,370630006003002
-78.91095286,35.99553503,3274150,2020-03-30T20:00:31.507901+00:00,DanHickey,2911465,True,Acer,buergerianum,,,Trident maple,8.0,0-20,370630007001009
-78.8781317923,36.0331274943,3311440,2020-11-20T18:08:10.819785+00:00,DanHickey,2965678,True,Acer,truncatum,,,Shantung Maple,1.0,0-20,370630001012000
